timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 03:22:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 03:23:00,-1365307737263154147,2536956228,-201077,-201077,-201077,-201077,0,2536956228,792822773334326608
2023-04-22 03:24:00,0,0,-201077,-201077,-201077,-201077,0,0,792822773334326608
2023-04-22 03:25:00,-591940504446741,1100000,-201077,-201077,-201077,-201077,0,1100000,792822773334326608
2023-04-22 03:26:00,0,0,-201077,-201077,-201077,-201077,0,0,792822773334326608
2023-04-22 03:27:00,100000000000000,-184716,-201077,-201077,-201077,-201077,100000000000000,0,792822773334326608
2023-04-22 03:28:00,-30482197483756082,56645008,-201077,-201077,-201077,-201077,0,56645008,792822773334326608
2023-04-22 03:29:00,-2743233468851959047,5098524908,-201074,-201077,-201077,-201074,1070230402731104,5100501813,792822773334326608
2023-04-22 03:30:00,-919947011766257414,1710133258,-201073,-201074,-201074,-201073,0,1710133258,792822773334326608
2023-04-22 03:31:00,-5285367652968257230,9828549301,-201067,-201067,-201067,-201067,1462827485140002,9831254016,792822773334326608
2023-04-22 03:32:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:33:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:34:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:35:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:36:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:37:00,-16605662239843176,30888354,-201067,-201067,-201067,-201067,0,30888354,792822773334326608
2023-04-22 03:38:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:39:00,-2246639414733358,4179000,-201067,-201067,-201067,-201067,0,4179000,792822773334326608
2023-04-22 03:40:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:41:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:42:00,-1462277572860313,2720000,-201067,-201067,-201067,-201067,0,2720000,792822773334326608
2023-04-22 03:43:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:44:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:45:00,-10285892995314402,19132925,-201067,-201067,-201067,-201067,0,19132925,792822773334326608
2023-04-22 03:46:00,500000000000000,-924485,-201067,-201067,-201067,-201067,500000000000000,0,792822773334326608
2023-04-22 03:47:00,-580609530988688,1080000,-201067,-201067,-201067,-201067,0,1080000,792822773334326608
2023-04-22 03:48:00,0,0,-201067,-201067,-201067,-201067,0,0,792822773334326608
2023-04-22 03:49:00,-6699612431061621517,12466581153,-201060,-201064,-201064,-201060,0,12466581153,790084952780386674
2023-04-22 03:50:00,0,0,-201060,-201060,-201060,-201060,0,0,790084952780386674
2023-04-22 03:51:00,-8670832925982145262,16148136594,-201050,-201060,-201060,-201050,1107813525710202,16150186760,790084952780386674
2023-04-22 03:52:00,-27908470924073854,52000000,-201050,-201050,-201050,-201050,0,52000000,790084952780386674
2023-04-22 03:53:00,-5367003896887326,10000000,-201050,-201050,-201050,-201050,0,10000000,790084952780386674
2023-04-22 03:54:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 03:55:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 03:56:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 03:57:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 03:58:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 03:59:00,-1708350056554293,3183063,-201050,-201050,-201050,-201050,0,3183063,790084952780386674
2023-04-22 04:00:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:01:00,-4293602746077827,8000006,-201050,-201050,-201050,-201050,0,8000006,790084952780386674
2023-04-22 04:02:00,-4776627697176791,8900000,-201050,-201050,-201050,-201050,0,8900000,790084952780386674
2023-04-22 04:03:00,268000000000000,-496356,-201050,-201050,-201050,-201050,268000000000000,0,790084952780386674
2023-04-22 04:04:00,308799588555173,-571920,-201050,-201050,-201050,-201050,308799588555173,0,790084952780386674
2023-04-22 04:05:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:06:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:07:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:08:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:09:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:10:00,-1054417699145873,1964633,-201050,-201050,-201050,-201050,0,1964633,790084952780386674
2023-04-22 04:11:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
