timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 03:19:00,2068723592919319671871,-3038582637,-272476,-272474,-272476,-272474,2068723592919319671871,0,23513367938682572091
2023-04-22 03:20:00,13519943866673866446542,-19840934976,-272490,-272476,-272491,-272476,14584133394672186632475,1562396081,23798242765155634419
2023-04-22 03:21:00,-5359939637264150234768,7871092685,-272484,-272489,-272489,-272484,0,7871092685,23798242765155634419
2023-04-22 03:22:00,6253515902599278646665,-9164383965,-272491,-272485,-272497,-272485,12613340000000000000000,9333014513,23798242765155634419
2023-04-22 03:23:00,-5300192476630732877561,7782626986,-272485,-272490,-272490,-272485,0,7782626986,23798242765155634419
2023-04-22 03:24:00,686288948996525787655,-1006896859,-272486,-272485,-272486,-272485,724500000000000000000,56123091,23798242765155634419
2023-04-22 03:25:00,-14359634986472973144127,21104933312,-272471,-272485,-272485,-272471,0,21104933312,23513367938682572091
2023-04-22 03:26:00,-6302328055153092525584,9273176087,-272464,-272470,-272470,-272464,360000000000000000000,9802498175,23513367938682572091
2023-04-22 03:27:00,-12966563871101526307714,19109520504,-272451,-272464,-272464,-272447,8609890062778784439070,31787160768,23176712575197234744
2023-04-22 03:28:00,7298677117105540000000,-10740274530,-272459,-272450,-272459,-272450,8298677117105540000000,1473851769,23176712575197234744
2023-04-22 03:29:00,-7665484475124473327394,11349384680,-272451,-272458,-272458,-272411,38159384938816085060219,67646333941,23176712575197234744
